491.68,353.00,31.00,382.08,9.64,7.00,7.00,6.93,10,40,0
470.74,350.00,30.00,324.34,9.06,7.00,7.00,5.74,10,40,0
479.28,347.50,33.00,367.40,10.02,7.00,7.00,7.48,10,38,2
92.18,91.00,87.00,31.95,1.80,2.00,2.00,0.40,10,40,0
1207.82,1348.00,31.00,650.24,24.20,30.00,30.00,11.60,10,0,40
314.74,210.00,31.00,360.39,6.64,5.00,1.00,7.32,10,17,23
477.96,493.00,32.00,310.44,9.50,11.00,7.00,5.83,10,40,0
464.70,457.00,34.00,328.06,9.16,7.00,7.00,5.77,10,39,1
348.76,268.50,32.00,325.04,7.42,6.00,1.00,6.86,10,22,18
409.44,330.50,35.00,372.73,8.26,7.00,7.00,5.65,10,39,1
369.02,162.00,47.00,508.97,7.22,3.50,1.00,8.46,10,14,26
434.88,369.50,30.00,295.77,8.68,7.00,7.00,5.76,10,39,1
413.38,274.50,43.00,462.70,7.34,4.50,1.00,7.44,10,17,23
445.18,324.50,30.00,339.59,8.74,7.00,7.00,5.90,10,40,0
477.28,339.00,30.00,383.51,9.40,7.00,7.00,6.82,10,39,1
365.54,203.50,29.00,420.27,7.58,4.50,1.00,8.50,10,13,27
449.84,312.00,29.00,433.06,8.56,7.00,7.00,6.30,10,39,1
192.80,112.00,32.00,189.37,3.82,2.00,1.00,3.62,10,11,29
446.26,343.00,32.00,379.16,8.60,7.00,7.00,6.04,10,39,1
1273.98,1412.00,38.00,686.95,24.20,30.00,30.00,11.60,10,0,40
408.42,283.00,281.00,328.08,8.04,6.00,6.00,6.00,10,39,1
401.94,431.00,31.00,262.43,8.12,6.00,6.00,5.26,10,40,0
520.76,449.00,32.00,421.31,9.52,9.00,7.00,6.24,10,39,1
426.90,305.00,30.00,347.36,7.96,6.00,6.00,5.79,10,40,0
433.80,342.00,29.00,310.54,8.88,7.00,7.00,6.13,10,39,1
425.12,311.00,30.00,352.22,8.36,6.00,6.00,6.10,10,39,1
441.36,353.50,35.00,305.03,8.74,7.00,7.00,5.59,10,40,0
510.48,349.50,34.00,446.33,9.70,7.00,7.00,7.55,10,38,2
405.74,432.50,29.00,281.37,8.20,6.00,6.00,5.73,10,40,0
408.82,353.00,33.00,274.71,8.62,7.00,7.00,5.59,10,40,0
390.78,290.00,30.00,310.97,8.28,6.00,6.00,6.41,10,39,1
474.92,404.00,30.00,359.49,9.90,7.00,7.00,7.13,10,38,2
386.24,300.50,30.00,292.28,7.96,6.00,6.00,5.67,10,39,1
539.22,430.50,30.00,455.31,10.42,7.00,7.00,8.05,10,37,3
518.52,473.00,36.00,392.28,10.34,7.00,7.00,7.37,10,39,1
433.88,304.50,29.00,344.15,8.76,6.00,6.00,7.04,10,39,1
470.60,479.00,30.00,315.93,9.28,7.00,7.00,5.93,10,40,0
478.34,401.00,30.00,404.80,8.92,6.00,6.00,6.40,10,40,0
460.16,358.50,32.00,352.73,9.06,7.00,7.00,6.28,10,39,1
370.56,287.00,29.00,304.04,7.34,6.00,6.00,5.91,10,39,1
483.86,393.50,30.00,328.82,9.34,7.00,7.00,5.98,10,40,0
443.38,382.00,32.00,290.67,9.38,7.00,7.00,5.98,10,40,0
904.00,343.50,30.00,3397.98,8.50,7.00,7.00,5.92,10,40,0
422.12,362.00,36.00,306.00,8.46,7.00,7.00,5.73,10,40,0
526.54,424.50,48.00,383.77,9.88,7.00,7.00,7.01,10,38,2
400.78,308.00,29.00,312.29,7.64,6.00,6.00,5.46,10,40,0
490.04,350.00,343.00,399.10,9.40,7.00,7.00,7.14,10,40,0
418.72,371.00,464.00,313.85,8.06,6.00,6.00,5.39,10,40,0
505.48,452.00,33.00,396.11,10.00,7.00,7.00,7.02,10,38,2
458.56,415.50,31.00,347.62,8.78,7.50,6.00,6.30,10,40,0
424.68,386.50,33.00,322.30,7.84,6.00,6.00,5.24,10,40,0
427.38,346.00,32.00,316.78,8.62,7.00,7.00,5.63,10,35,0
368.98,282.00,31.00,300.66,7.88,6.00,6.00,6.52,10,31,0
424.12,333.00,30.00,329.90,9.12,7.00,7.00,6.79,10,31,0
430.07,333.00,33.00,324.52,9.05,7.00,7.00,6.20,10,31,0
